"ID","EmployeeID","WorkStationID","ScanTime","ScanType"
"16681","6738000000","71","2021-06-24 14:45:00","True"
"16543","216955","101","2021-06-23 23:29:00","True"
"16545","291982","103","2021-06-23 23:30:00","True"
"16542","199714","93","2021-06-23 23:29:00","True"
"16544","81556604","102","2021-06-23 23:30:00","True"
"16546","290189","104","2021-06-23 23:31:00","True"
"16547","289059","93","2021-06-23 23:34:00","True"
"16579","199714","93","2021-06-24 22:59:00","True"
"16581","6516000000","101","2021-06-24 23:00:00","True"
"16583","6552000000","103","2021-06-24 23:01:00","True"
"16584","199354","104","2021-06-24 23:02:00","True"
"16654","6738000000","71","2021-06-21 19:18:00","True"
"16655","6673000000","71","2021-06-21 19:18:00","True"
"16656","6657000000","71","2021-06-21 19:18:00","True"
"16657","6896000000","71","2021-06-21 19:18:00","True"
"16658","211732","71","2021-06-21 19:20:00","True"
"16659","6730000000","71","2021-06-22 22:45:00","True"
"16660","219101","71","2021-06-22 22:45:00","True"
"16661","196378","71","2021-06-22 22:45:00","True"
"16662","227252","71","2021-06-22 22:45:00","True"
"16663","206950","71","2021-06-22 22:45:00","True"
"16664","5979000000","71","2021-06-22 06:45:00","True"
"16665","6885000000","71","2021-06-22 06:45:00","True"
"16666","6577000000","71","2021-06-22 06:45:00","True"
"16667","6736000000","71","2021-06-22 06:45:00","True"
"16668","224839","71","2021-06-22 06:45:00","True"
"16669","6673000000","72","2021-06-22 14:45:00","True"
"16670","6738000000","72","2021-06-22 14:45:00","True"
"16686","219101","71","2021-06-24 22:45:00","True"
"16687","227252","71","2021-06-24 22:45:00","True"
"16688","199413","71","2021-06-24 22:45:00","True"
"16689","198734","71","2021-06-24 22:45:00","True"
"16690","6730000000","71","2021-06-24 22:45:00","True"
"16691","6716000000","71","2021-06-25 10:45:00","True"
"16692","6706000000","71","2021-06-25 10:45:00","True"
"16693","6758000000","71","2021-06-25 10:45:00","True"
"16697","204586","71","2021-06-27 22:45:00","True"
"16698","6738000000","72","2021-06-27 22:45:00","True"
"16699","221329","72","2021-06-27 22:45:00","True"
"16700","227252","72","2021-06-27 22:45:00","True"
"16701","227363","72","2021-06-27 22:45:00","True"
"16702","6730000000","71","2021-06-28 06:45:00","True"
"16703","224839","71","2021-06-28 06:45:00","True"
"16704","226651","71","2021-06-28 06:45:00","True"
"16705","226779","71","2021-06-28 06:45:00","True"
"16706","224867","71","2021-06-28 06:45:00","True"
"16720","291605","102","2021-06-28 14:30:00","True"
"16721","291617","93","2021-06-28 14:30:00","True"
"16722","291606","101","2021-06-28 14:30:00","True"
"16723","199446","104","2021-06-28 14:30:00","True"
"16739","6738000000","72","2021-06-28 22:45:00","True"
"16740","6673000000","72","2021-06-28 22:45:00","True"
"16741","6657000000","72","2021-06-28 22:45:00","True"
"16742","6896000000","72","2021-06-28 22:45:00","True"
"16743","6738000000","71","2021-06-28 22:45:00","True"
"16744","198734","71","2021-06-28 22:45:00","True"
"16745","227252","71","2021-06-28 22:45:00","True"
"16750","5016000000","72","2021-06-29 06:46:05","True"
"16751","6730000000","72","2021-06-29 06:46:10","True"
"16752","6574000000","72","2021-06-29 06:46:22","True"
"16756","201890","4","2021-06-28 22:30:00","True"
"16759","201890","104","2021-06-28 22:30:00","True"
"16760","199350","101","2021-06-28 22:30:00","True"
"16761","199714","100","2021-06-28 22:31:00","True"
"16762","199348","102","2021-06-28 22:30:00","True"
"16763","224839","72","2021-06-29 06:45:00","True"
"16764","6730000000","71","2021-06-29 06:45:00","True"
"16765","224867","71","2021-06-29 06:45:00","True"
"16766","6001000000","71","2021-06-29 06:45:00","True"
"16767","199951","71","2021-06-29 06:45:00","True"
"16769","211399","71","2021-06-29 06:45:00","True"
"16784","199446","104","2021-06-29 14:30:00","True"
"16813","6305000000","72","2021-06-30 13:00:30","True"
"16818","199446","104","2021-06-30 14:30:00","True"
"16820","5979000000","72","2021-06-29 18:12:00","True"
"16821","6885000000","72","2021-06-29 18:12:00","True"
"16822","226881","72","2021-06-29 18:12:00","True"
"16823","219040","72","2021-06-29 18:12:00","True"
"16824","5979000000","71","2021-06-29 14:45:00","True"
"16825","135448","71","2021-06-29 14:45:00","True"
"16826","211732","71","2021-06-29 14:45:00","True"
"16827","226861","71","2021-06-29 14:45:00","True"
"16828","6736000000","71","2021-06-29 14:45:00","True"
"16829","6896000000","71","2021-06-29 22:45:00","True"
"16830","6673000000","71","2021-06-29 22:45:00","True"
"16831","6738000000","71","2021-06-29 22:45:00","True"
"16832","6738000000","72","2021-06-29 22:45:00","True"
"16833","6657000000","72","2021-06-29 22:45:00","True"
"16834","198734","72","2021-06-29 22:45:00","True"
"16835","227363","72","2021-06-29 22:45:00","True"
"16836","204586","71","2021-06-29 22:45:00","True"
"16837","227252","71","2021-06-29 22:45:00","True"
"16838","6730000000","71","2021-06-30 06:45:00","True"
"16839","6730000000","72","2021-06-30 06:45:00","True"
"16840","5016000000","72","2021-06-30 06:45:00","True"
"16841","224867","72","2021-06-30 06:45:00","True"
"16842","224839","71","2021-06-30 06:45:00","True"
"16843","199951","71","2021-06-30 06:45:00","True"
"16844","226779","71","2021-06-30 06:45:00","True"
"16845","223167","71","2021-06-30 06:45:00","True"
"16846","5979000000","71","2021-06-30 14:45:00","True"
"16847","6577000000","71","2021-06-30 14:45:00","True"
"16849","211732","71","2021-06-30 14:45:00","True"
"16848","219040","71","2021-06-30 14:45:00","True"
"16850","226881","71","2021-06-30 14:45:00","True"
"16851","199712","72","2021-06-30 14:45:00","True"
"16852","226861","72","2021-06-30 14:45:00","True"
"16853","227431","72","2021-06-30 14:45:00","True"
"16854","5979000000","72","2021-06-30 14:45:00","True"
"16866","181407","144","2021-06-21 06:25:00","True"
"16867","208775","144","2021-06-21 14:25:00","True"
"16868","181407","144","2021-06-22 06:25:00","True"
"16869","208775","144","2021-06-23 14:25:00","True"
"16870","208775","144","2021-06-24 14:25:00","True"
"16871","208775","144","2021-06-25 14:25:00","True"
"16872","181407","144","2021-06-25 06:25:00","True"
"16873","181407","144","2021-06-29 06:25:00","True"
"16874","181407","144","2021-06-30 06:25:00","True"
"16875","181407","144","2021-07-01 06:25:00","True"
"16876","227229","144","2021-07-01 22:25:00","True"
"16880","6556000000","145","2021-06-21 06:25:00","True"
"16884","227229","145","2021-06-20 22:25:00","True"
"16885","181407","145","2021-06-21 06:25:00","True"
"16886","208775","145","2021-06-21 22:25:00","True"
"16887","208775","145","2021-06-21 14:25:00","True"
"16888","208775","145","2021-06-22 14:25:00","True"
"16889","227229","145","2021-06-22 22:25:00","True"
"16890","181407","145","2021-06-22 06:25:00","True"
"16891","181407","145","2021-06-23 06:25:00","True"
"16892","208775","145","2021-06-24 14:25:00","True"
"16893","227229","145","2021-06-24 22:25:00","True"
"16894","181407","145","2021-06-25 06:25:00","True"
"16895","181407","145","2021-06-25 14:25:00","True"
"16896","181407","145","2021-06-27 22:25:00","True"
"16897","181407","145","2021-06-28 06:25:00","True"
"16898","181407","145","2021-06-29 06:25:00","True"
"16899","181407","145","2021-06-30 06:25:00","True"
"16900","181407","145","2021-06-30 06:25:00","True"
"16901","208775","145","2021-06-29 14:25:00","True"
"16986","6577000000","72","2021-07-07 14:44:15","True"
"16987","5979000000","72","2021-07-07 14:45:20","True"
"17119","6577000000","72","2021-07-19 22:42:24","True"
"14444","6557000000","100","2021-04-14 14:25:07","False"
"12581","6574000000","71","2021-03-12 22:47:11","False"
"12582","6657000000","71","2021-03-12 22:48:14","False"
"12583","6657000000","71","2021-03-12 22:48:18","False"
"12822","5091000000","71","2021-03-16 22:50:55","False"
"12823","6557000000","100","2021-03-16 22:53:36","False"
"10768","6738000000","71","2021-02-18 14:47:21","False"
"11226","6005000000","145","2021-02-26 02:01:17","False"
"13182","6021000000","100","2021-03-22 06:22:31","False"
"13183","6516000000","100","2021-03-22 06:22:35","False"
"13185","6795000000","100","2021-03-22 06:22:50","False"
"11317","6555000000","145","2021-03-01 06:12:56","False"
"11318","6556000000","144","2021-03-01 06:14:11","False"
"13192","6574000000","71","2021-03-22 06:45:47","False"
"13193","6429000000","71","2021-03-22 06:49:29","False"
"13194","5091000000","71","2021-03-22 06:53:29","False"
"11426","6555000000","144","2021-03-02 06:09:07","False"
"11427","6205000000","145","2021-03-02 06:11:54","False"
"11428","6166000000","145","2021-03-02 06:18:13","False"
"11429","6171000000","145","2021-03-02 06:18:44","False"
"11439","5100000000","100","2021-03-02 06:23:23","False"
"11440","6710000000","100","2021-03-02 06:25:01","False"
"13989","4411000000","71","2021-04-05 06:49:36","False"
"13990","4263000000","71","2021-04-05 06:50:36","False"
"13991","6732000000","71","2021-04-05 06:53:59","False"
"11989","6657000000","71","2021-03-07 22:33:06","False"
"10304","4797000000","71","2021-02-04 13:38:42","False"
"10305","4217000000","71","2021-02-04 13:38:46","False"
"10306","4797000000","71","2021-02-04 13:38:50","False"
"10311","5108000000","71","2021-02-04 15:21:42","False"
"10835","6736000000","71","2021-02-22 06:43:49","False"
"10836","4411000000","71","2021-02-22 06:44:20","False"
"10837","6729000000","71","2021-02-22 06:44:33","False"
"10838","6575000000","71","2021-02-22 06:44:46","False"
"10839","5091000000","71","2021-02-22 06:46:14","False"
"10840","6574000000","71","2021-02-22 06:46:31","False"
"10841","6673000000","71","2021-02-22 06:51:25","False"
"12576","6320000000","100","2021-03-12 22:32:55","False"
"12577","6100000000","100","2021-03-12 22:33:01","False"
"12578","5923000000","71","2021-03-12 22:35:13","False"
"10468","6657000000","71","2021-02-10 14:47:48","False"
"10470","6738000000","71","2021-02-10 14:48:01","False"
"10471","5994000000","71","2021-02-10 14:48:05","False"
"10517","5108000000","71","2021-02-11 13:14:59","False"
"10520","6738000000","71","2021-02-11 14:51:28","False"
"10521","6657000000","71","2021-02-11 14:53:49","False"
"10522","6657000000","71","2021-02-11 14:53:52","False"
"10523","6577000000","71","2021-02-11 14:57:08","False"
"10534","5091000000","71","2021-02-11 22:45:02","False"
"10535","6574000000","71","2021-02-11 22:45:10","False"
"10536","6736000000","71","2021-02-11 22:45:47","False"
"10537","6577000000","71","2021-02-11 22:47:31","False"
"10538","6673000000","71","2021-02-11 22:52:22","False"
"10539","6673000000","71","2021-02-11 22:52:23","False"
"13186","6711000000","100","2021-03-22 06:23:23","False"
"13187","6771000000","100","2021-03-22 06:23:41","False"
"10572","6738000000","71","2021-02-12 14:48:55","False"
"10573","6577000000","71","2021-02-12 14:52:00","False"
"10581","6577000000","71","2021-02-12 22:45:18","False"
"11320","6705000000","100","2021-03-01 06:25:32","False"
"11326","6736000000","71","2021-03-01 06:45:47","False"
"11327","5091000000","71","2021-03-01 06:45:51","False"
"12027","5772000000","100","2021-03-08 06:51:47","False"
"12028","6557000000","100","2021-03-08 06:58:42","False"
"10637","6738000000","71","2021-02-16 14:47:31","False"
"10638","6732000000","71","2021-02-16 14:48:24","False"
"10646","6732000000","71","2021-02-16 22:55:22","False"
"10697","6738000000","71","2021-02-17 14:48:04","False"
"10699","6604000000","71","2021-02-17 14:49:23","False"
"10706","5091000000","71","2021-02-17 22:40:54","False"
"10707","6673000000","71","2021-02-17 22:44:41","False"
"10708","6736000000","71","2021-02-17 22:45:44","False"
"10709","6574000000","71","2021-02-17 22:46:11","False"
"12015","5100000000","100","2021-03-08 06:23:59","False"
"12016","6705000000","100","2021-03-08 06:24:03","False"
"12017","6749000000","100","2021-03-08 06:24:12","False"
"12018","6710000000","100","2021-03-08 06:25:57","False"
"10772","6736000000","71","2021-02-18 22:43:32","False"
"10773","6574000000","71","2021-02-18 22:45:59","False"
"10774","6574000000","71","2021-02-18 22:46:00","False"
"10775","5091000000","71","2021-02-18 22:46:42","False"
"10776","6673000000","71","2021-02-18 22:48:00","False"
"10820","6738000000","71","2021-02-19 14:47:25","False"
"10824","6732000000","71","2021-02-20 01:01:16","False"
"10852","4351000000","4","2021-02-22 10:10:27","False"
"11265","6803000000","144","2021-02-26 14:15:44","False"
"11266","6631000000","144","2021-02-26 14:18:18","False"
"10853","6305000000","71","2021-02-22 11:04:58","False"
"10860","6031000000","100","2021-02-22 12:08:10","False"
"10861","5100000000","100","2021-02-22 12:12:58","False"
"10873","5499000000","145","2021-02-22 13:59:41","False"
"10874","5499000000","144","2021-02-22 14:00:14","False"
"10877","5100000000","100","2021-02-22 14:21:40","False"
"10885","5772000000","100","2021-02-22 14:58:35","False"
"10887","6557000000","100","2021-02-22 15:21:13","False"
"10896","6771000000","100","2021-02-22 22:25:04","False"
"10900","6738000000","71","2021-02-22 22:46:31","False"
"10901","6611000000","100","2021-02-22 23:01:34","False"
"11332","6557000000","100","2021-03-01 07:05:44","False"
"10919","6708000000","100","2021-02-23 06:20:55","False"
"10922","6100000000","100","2021-02-23 06:33:57","False"
"10923","6320000000","100","2021-02-23 06:34:02","False"
"10925","4411000000","71","2021-02-23 06:41:42","False"
"10927","5091000000","71","2021-02-23 06:43:37","False"
"10928","6673000000","71","2021-02-23 06:43:43","False"
"10929","6736000000","71","2021-02-23 06:44:46","False"
"10930","6729000000","71","2021-02-23 06:50:37","False"
"10931","6575000000","71","2021-02-23 06:50:44","False"
"12631","5772000000","100","2021-03-14 14:22:34","False"
"12632","6710000000","100","2021-03-14 14:23:40","False"
"12633","6705000000","100","2021-03-14 14:24:40","False"
"10947","5499000000","144","2021-02-23 10:52:00","False"
"10964","6705000000","100","2021-02-23 14:22:00","False"
"10970","6557000000","100","2021-02-23 14:43:17","False"
"10973","4411000000","71","2021-02-23 14:45:03","False"
"10974","6736000000","71","2021-02-23 14:46:55","False"
"10975","6729000000","71","2021-02-23 14:47:56","False"
"10976","5091000000","71","2021-02-23 15:01:34","False"
"10987","6516000000","100","2021-02-23 22:26:48","False"
"10992","6738000000","71","2021-02-23 22:48:59","False"
"10993","6021000000","100","2021-02-23 22:53:59","False"
"10994","6611000000","100","2021-02-23 22:54:14","False"
"11028","6780000000","100","2021-02-24 08:13:53","False"
"11029","5082000000","100","2021-02-24 08:13:53","False"
"11030","6100000000","100","2021-02-24 08:13:53","False"
"11010","6031000000","100","2021-02-24 06:13:45","False"
"11011","5379000000","100","2021-02-24 06:13:53","False"
"11012","6557000000","100","2021-02-24 06:14:02","False"
"11013","5772000000","100","2021-02-24 06:14:02","False"
"11014","6021000000","100","2021-02-24 06:14:07","False"
"11018","4411000000","71","2021-02-24 06:41:59","False"
"11019","4411000000","71","2021-02-24 06:42:01","False"
"11031","6320000000","100","2021-02-24 08:13:57","False"
"11058","5341000000","144","2021-02-24 13:58:58","False"
"11059","4246000000","144","2021-02-24 14:15:31","False"
"11060","4144000000","144","2021-02-24 14:17:33","False"
"11061","5080000000","144","2021-02-24 14:17:58","False"
"11063","5100000000","100","2021-02-24 14:22:58","False"
"11064","6254000000","100","2021-02-24 14:25:39","False"
"11073","4411000000","71","2021-02-24 14:50:19","False"
"11074","5091000000","71","2021-02-24 14:54:31","False"
"11076","5772000000","100","2021-02-24 15:31:04","False"
"11077","6557000000","100","2021-02-24 15:31:04","False"
"11078","5379000000","100","2021-02-24 15:31:09","False"
"11079","6031000000","100","2021-02-24 15:35:17","False"
"11080","5772000000","100","2021-02-24 15:35:17","False"
"11081","6557000000","100","2021-02-24 15:35:17","False"
"11082","5379000000","100","2021-02-24 15:35:17","False"
"11092","4144000000","144","2021-02-24 22:02:36","False"
"11093","5930000000","144","2021-02-24 22:10:57","False"
"11094","6555000000","144","2021-02-24 22:14:06","False"
"11095","6254000000","100","2021-02-24 22:19:43","False"
"11096","4910000000","144","2021-02-24 22:21:58","False"
"11100","6005000000","144","2021-02-24 22:39:34","False"
"11101","6738000000","71","2021-02-24 23:00:02","False"
"11104","6611000000","100","2021-02-24 23:13:17","False"
"11105","6021000000","100","2021-02-24 23:13:21","False"
"11110","6556000000","144","2021-02-25 02:09:57","False"
"11121","5499000000","144","2021-02-25 05:22:39","False"
"11122","6556000000","144","2021-02-25 06:15:07","False"
"11123","6005000000","144","2021-02-25 06:18:11","False"
"11124","6779000000","100","2021-02-25 06:21:02","False"
"11125","4246000000","144","2021-02-25 06:26:58","False"
"11167","4246000000","144","2021-02-25 14:18:21","False"
"11168","6749000000","100","2021-02-25 14:20:02","False"
"11169","6803000000","144","2021-02-25 14:20:18","False"
"11170","5080000000","144","2021-02-25 14:21:16","False"
"11172","4910000000","144","2021-02-25 14:27:35","False"
"11178","4411000000","71","2021-02-25 14:50:23","False"
"11179","6729000000","71","2021-02-25 14:51:40","False"
"11180","5772000000","100","2021-02-25 14:53:46","False"
"11181","6557000000","100","2021-02-25 14:53:51","False"
"11192","6031000000","100","2021-02-25 16:29:16","False"
"11193","5379000000","100","2021-02-25 16:29:16","False"
"11194","5772000000","100","2021-02-25 16:29:16","False"
"11195","6557000000","100","2021-02-25 16:29:16","False"
"11212","6516000000","100","2021-02-25 22:25:10","False"
"11214","6738000000","71","2021-02-25 22:46:41","False"
"11215","6021000000","100","2021-02-25 22:51:46","False"
"11216","6611000000","100","2021-02-25 22:52:12","False"
"11217","6005000000","144","2021-02-25 22:57:57","False"
"11223","6556000000","144","2021-02-26 01:48:42","False"
"11224","6555000000","145","2021-02-26 01:50:18","False"
"11232","6005000000","144","2021-02-26 05:16:10","False"
"12716","6710000000","100","2021-03-15 22:27:10","False"
"12717","6749000000","100","2021-03-15 22:27:16","False"
"12718","5100000000","100","2021-03-15 22:27:20","False"
"12719","6705000000","100","2021-03-15 22:27:21","False"
"12724","6574000000","71","2021-03-15 22:46:02","False"
"12725","6673000000","71","2021-03-15 22:47:29","False"
"12726","6557000000","100","2021-03-15 22:49:16","False"
"11233","5341000000","144","2021-02-26 06:22:02","False"
"11234","6803000000","144","2021-02-26 06:22:16","False"
"11235","6631000000","144","2021-02-26 06:22:25","False"
"11245","5082000000","100","2021-02-26 08:08:19","False"
"11246","6021000000","100","2021-02-26 08:08:30","False"
"11247","6516000000","100","2021-02-26 08:08:35","False"
"11248","6611000000","100","2021-02-26 08:08:35","False"
"12022","6738000000","71","2021-03-08 06:44:33","False"
"13655","5091000000","71","2021-03-28 22:43:22","False"
"13656","6574000000","71","2021-03-28 22:44:56","False"
"11267","5080000000","144","2021-02-26 14:19:39","False"
"11268","3715000000","144","2021-02-26 14:20:52","False"
"11269","6710000000","100","2021-02-26 14:23:27","False"
"11264","5341000000","144","2021-02-26 14:15:22","False"
"11273","5379000000","100","2021-02-26 14:29:37","False"
"11278","4411000000","71","2021-02-26 14:49:15","False"
"11279","5091000000","71","2021-02-26 14:52:24","False"
"11280","5379000000","100","2021-02-26 15:41:25","False"
"11281","6557000000","100","2021-02-26 15:41:25","False"
"11282","6031000000","100","2021-02-26 15:41:25","False"
"11298","3715000000","144","2021-02-26 22:00:41","False"
"11300","6795000000","100","2021-02-26 22:24:22","False"
"11301","6611000000","100","2021-02-26 22:47:05","False"
"11302","6021000000","100","2021-02-26 22:47:26","False"
"11303","6738000000","71","2021-02-26 22:54:45","False"
"11365","6003000000","144","2021-03-01 14:15:23","False"
"11366","6141000000","144","2021-03-01 14:16:51","False"
"11368","5341000000","144","2021-03-01 14:23:14","False"
"11369","6711000000","100","2021-03-01 14:25:07","False"
"11377","6729000000","71","2021-03-01 14:47:30","False"
"11378","6673000000","71","2021-03-01 14:48:19","False"
"11379","5091000000","71","2021-03-01 14:52:13","False"
"11380","6206000000","71","2021-03-01 14:52:27","False"
"11382","6212000000","144","2021-03-01 14:56:46","False"
"11383","6418000000","144","2021-03-01 14:58:47","False"
"11388","6031000000","99","2021-03-01 15:29:25","False"
"11535","6083000000","145","2021-03-02 22:18:49","False"
"11406","5082000000","100","2021-03-01 22:23:05","False"
"11407","6738000000","71","2021-03-01 22:50:10","False"
"11411","6010000000","71","2021-03-02 00:07:40","False"
"12006","6005000000","145","2021-03-08 06:12:40","False"
"12007","6005000000","144","2021-03-08 06:13:08","False"
"12010","5341000000","144","2021-03-08 06:19:33","False"
"12011","6653000000","144","2021-03-08 06:19:39","False"
"12012","6803000000","144","2021-03-08 06:20:07","False"
"11418","5887000000","71","2021-03-02 02:49:56","False"
"14948","5079000000","72","2021-05-03 14:48:13","False"
"14949","6738000000","72","2021-05-03 14:49:07","False"
"11449","6733000000","71","2021-03-02 06:50:24","False"
"11450","6732000000","71","2021-03-02 06:50:30","False"
"11451","6673000000","71","2021-03-02 06:56:14","False"
"11452","6557000000","100","2021-03-02 07:00:17","False"
"11453","5772000000","100","2021-03-02 07:00:22","False"
"11457","6166000000","145","2021-03-02 07:31:19","False"
"11466","6305000000","71","2021-03-02 08:16:37","False"
"11484","5772000000","100","2021-03-02 11:51:09","False"
"11490","5080000000","145","2021-03-02 14:15:53","False"
"11492","6418000000","145","2021-03-02 14:21:37","False"
"11494","6083000000","145","2021-03-02 14:21:44","False"
"11499","6795000000","100","2021-03-02 14:22:39","False"
"11500","6254000000","100","2021-03-02 14:22:59","False"
"11501","6711000000","100","2021-03-02 14:25:07","False"
"11502","6771000000","100","2021-03-02 14:25:14","False"
"11503","6516000000","100","2021-03-02 14:26:38","False"
"11504","5341000000","145","2021-03-02 14:33:23","False"
"11507","6673000000","71","2021-03-02 14:45:31","False"
"11508","6574000000","71","2021-03-02 14:45:33","False"
"11510","6429000000","71","2021-03-02 14:46:45","False"
"11511","5994000000","71","2021-03-02 14:46:50","False"
"11515","6611000000","100","2021-03-02 14:48:30","False"
"11518","5379000000","100","2021-03-02 15:05:43","False"
"11519","5379000000","100","2021-03-02 15:05:47","False"
"11520","6031000000","100","2021-03-02 15:50:21","False"
"11521","6031000000","100","2021-03-02 17:23:57","False"
"11536","6780000000","100","2021-03-02 22:21:49","False"
"11537","6805000000","100","2021-03-02 22:22:55","False"
"11538","6779000000","100","2021-03-02 22:23:06","False"
"11539","6752000000","100","2021-03-02 22:23:25","False"
"11540","6100000000","100","2021-03-02 22:41:24","False"
"11541","5082000000","100","2021-03-02 22:41:29","False"
"11552","6738000000","71","2021-03-02 22:53:23","False"
"11553","6577000000","71","2021-03-02 22:53:31","False"
"11554","6577000000","71","2021-03-02 22:53:43","False"
"11587","6010000000","71","2021-03-03 06:33:59","False"
"11588","5079000000","71","2021-03-03 06:36:36","False"
"11568","5379000000","100","2021-03-03 05:49:16","False"
"11571","6205000000","144","2021-03-03 06:11:45","False"
"11572","6005000000","144","2021-03-03 06:17:08","False"
"11575","6005000000","145","2021-03-03 06:17:28","False"
"11583","5100000000","100","2021-03-03 06:22:21","False"
"11584","6710000000","100","2021-03-03 06:22:30","False"
"11585","6705000000","100","2021-03-03 06:23:09","False"
"11586","6555000000","100","2021-03-03 06:24:54","False"
"11590","6732000000","71","2021-03-03 06:42:15","False"
"11591","5887000000","71","2021-03-03 06:42:19","False"
"11592","6733000000","71","2021-03-03 06:42:24","False"
"11593","4099000000","71","2021-03-03 06:44:17","False"
"11594","6736000000","71","2021-03-03 06:44:46","False"
"11595","6574000000","71","2021-03-03 06:46:00","False"
"11596","6574000000","71","2021-03-03 06:46:05","False"
"11597","5994000000","71","2021-03-03 06:46:11","False"
"11598","5091000000","71","2021-03-03 06:46:16","False"
"11599","5772000000","100","2021-03-03 06:46:43","False"
"11600","6557000000","100","2021-03-03 06:58:22","False"
"11644","6166000000","145","2021-03-03 14:12:25","False"
"11648","6254000000","100","2021-03-03 14:14:17","False"
"11653","6418000000","145","2021-03-03 14:20:26","False"
"11654","6179000000","145","2021-03-03 14:20:35","False"
"11656","6795000000","100","2021-03-03 14:21:57","False"
"11657","6516000000","100","2021-03-03 14:22:15","False"
"11658","5341000000","145","2021-03-03 14:22:46","False"
"11659","6711000000","100","2021-03-03 14:22:56","False"
"11660","6771000000","100","2021-03-03 14:23:41","False"
"11661","6021000000","100","2021-03-03 14:26:48","False"
"11668","6611000000","100","2021-03-03 14:46:26","False"
"11669","6574000000","71","2021-03-03 14:47:37","False"
"11670","6673000000","71","2021-03-03 14:47:47","False"
"11672","5079000000","71","2021-03-03 14:49:42","False"
"11673","5994000000","71","2021-03-03 14:50:19","False"
"11680","5158000000","100","2021-03-03 17:27:06","False"
"11682","6031000000","100","2021-03-03 17:59:07","False"
"11686","6557000000","100","2021-03-03 21:36:30","False"
"11698","6225000000","145","2021-03-03 22:17:14","False"
"11706","6779000000","100","2021-03-03 22:25:17","False"
"11707","6708000000","100","2021-03-03 22:25:20","False"
"11708","6752000000","100","2021-03-03 22:25:22","False"
"11710","6334000000","100","2021-03-03 22:25:49","False"
"11712","6764000000","100","2021-03-03 22:26:48","False"
"11713","6805000000","100","2021-03-03 22:26:55","False"
"11715","5887000000","71","2021-03-03 22:45:46","False"
"11717","6100000000","100","2021-03-03 22:48:44","False"
"11721","6738000000","71","2021-03-03 22:56:43","False"
"11722","6320000000","100","2021-03-03 22:56:57","False"
"11723","5082000000","100","2021-03-03 23:53:45","False"
"11735","6733000000","71","2021-03-04 06:05:04","False"
"11736","6225000000","144","2021-03-04 06:11:48","False"
"11737","6555000000","145","2021-03-04 06:15:18","False"
"11738","5930000000","145","2021-03-04 06:20:35","False"
"11739","6422000000","100","2021-03-04 06:21:43","False"
"11740","6705000000","100","2021-03-04 06:21:49","False"
"11741","6431000000","100","2021-03-04 06:22:04","False"
"11749","5100000000","100","2021-03-04 06:24:31","False"
"11750","6710000000","100","2021-03-04 06:24:39","False"
"11751","6749000000","100","2021-03-04 06:25:45","False"
"11752","5887000000","71","2021-03-04 06:29:24","False"
"11753","6010000000","71","2021-03-04 06:32:03","False"
"11755","4099000000","71","2021-03-04 06:43:42","False"
"11756","6577000000","71","2021-03-04 06:43:49","False"
"11757","5091000000","71","2021-03-04 06:44:57","False"
"11758","6736000000","71","2021-03-04 06:45:09","False"
"11759","5079000000","71","2021-03-04 06:45:47","False"
"11765","5772000000","100","2021-03-04 06:58:40","False"
"11766","6557000000","100","2021-03-04 06:58:40","False"
"11800","5082000000","100","2021-03-04 13:42:41","False"
"11814","6761000000","100","2021-03-04 14:21:26","False"
"11815","6254000000","100","2021-03-04 14:21:39","False"
"11817","6795000000","100","2021-03-04 14:22:19","False"
"11818","6711000000","100","2021-03-04 14:23:44","False"
"11819","6516000000","100","2021-03-04 14:24:27","False"
"11820","6771000000","100","2021-03-04 14:24:49","False"
"11824","6574000000","71","2021-03-04 14:45:38","False"
"11825","5994000000","71","2021-03-04 14:46:03","False"
"11826","5079000000","71","2021-03-04 14:51:15","False"
"11827","6611000000","100","2021-03-04 15:00:57","False"
"11846","6708000000","100","2021-03-04 22:24:38","False"
"11847","6805000000","100","2021-03-04 22:24:42","False"
"11848","6779000000","100","2021-03-04 22:24:47","False"
"11849","6752000000","100","2021-03-04 22:24:51","False"
"11850","6764000000","100","2021-03-04 22:24:56","False"
"11852","6320000000","100","2021-03-04 22:35:11","False"
"11853","6100000000","100","2021-03-04 22:35:17","False"
"11855","5082000000","100","2021-03-04 22:40:27","False"
"11856","6738000000","71","2021-03-04 22:42:22","False"
"11857","4099000000","71","2021-03-04 22:47:33","False"
"11876","6556000000","144","2021-03-05 06:12:50","False"
"11877","6555000000","145","2021-03-05 06:13:26","False"
"11883","5080000000","145","2021-03-05 06:22:23","False"
"11884","6710000000","100","2021-03-05 06:23:53","False"
"11885","6749000000","100","2021-03-05 06:23:58","False"
"11886","5100000000","100","2021-03-05 06:24:03","False"
"11891","6733000000","71","2021-03-05 06:44:44","False"
"11892","6732000000","71","2021-03-05 06:44:48","False"
"11896","6557000000","100","2021-03-05 06:49:18","False"
"11924","5080000000","145","2021-03-05 14:12:42","False"
"11927","6254000000","100","2021-03-05 14:20:23","False"
"11928","6795000000","100","2021-03-05 14:22:00","False"
"11929","6631000000","145","2021-03-05 14:22:04","False"
"11930","6653000000","145","2021-03-05 14:22:14","False"
"11931","6711000000","100","2021-03-05 14:22:30","False"
"11932","6771000000","100","2021-03-05 14:24:14","False"
"11933","6516000000","100","2021-03-05 14:24:29","False"
